10000
2534	2920	13
2536	11075	1
2536	10570	13
2540	5974	6
2550	7566	4
2551	11250	5
2552	18966	10
2555	16565	10
2555	9371	2
2555	17019	9
2558	10837	6
2558	8630	11
2559	3587	6
2559	14498	11
2561	11832	2
2561	17952	11
2561	6400	4
2562	14817	9
2562	4690	12
2563	3877	10
2563	7522	11
2569	5412	7
2571	5858	6
2573	7336	15
2574	19268	2
2574	15375	12
2574	2945	11
2577	3032	14
2578	6241	12
2579	11740	3
2581	8126	6
2583	6379	8
2586	8819	9
2586	6653	11
2588	5191	14
2588	18176	9
2600	15403	9
2607	14591	4
2609	12658	5
2612	14860	12
2613	6407	2
2614	3571	11
2614	19469	9
2616	17783	7
2617	11546	13
2629	12018	8
2631	9116	9
2635	5616	8
2635	19318	15
2636	7108	11
2641	19264	6
2642	10604	2
2643	10800	13
2650	3448	7
2654	18287	9
2654	14268	3
2654	14028	1
2655	7515	1
2656	10063	6
2656	9920	10
2658	18902	10
2659	18566	11
2661	15165	3
2662	8418	15
2663	13773	15
2666	5732	8
2668	5324	7
2671	14597	2
2675	7082	10
2676	18769	1
2676	4070	14
2678	4331	10
2682	5809	15
2684	8096	8
2684	10089	5
2684	3655	8
2686	16906	8
2688	12147	3
2688	10163	6
2689	18316	13
2691	15637	15
2691	8042	5
2692	17108	15
2692	11909	6
2692	4912	7
2695	4379	13
2698	10768	13
2698	8897	11
2698	10962	10
2702	19708	10
2704	9881	13
2705	16007	9
2710	12814	6
2716	18648	1
2717	5042	10
2720	6210	6
2721	11274	9
2721	13636	7
2723	5336	7
2724	6423	12
2725	6426	9
2726	16958	8
2728	11225	1
2728	11751	15
2730	7238	14
2734	18682	9
2739	19755	4
2741	9476	15
2745	8667	2
2747	3996	6
2747	10019	15
2748	3836	15
2749	18779	2
2749	16335	12
2752	8824	2
2760	9304	7
2760	3799	15
2762	5267	11
2765	13588	14
2765	17965	4
2766	3857	1
2772	16670	2
2772	13423	13
2776	9481	9
2778	4284	3
2779	7678	13
2780	11188	5
2784	4949	13
2788	18445	10
2790	8711	12
2791	5077	7
2794	15549	8
2795	10463	3
2795	8664	3
2800	4421	5
2804	17285	9
2805	18388	1
2808	16635	13
2812	8120	15
2813	4995	5
2814	15575	8
2815	18238	14
2818	6739	10
2818	19904	9
2822	14923	13
2825	5028	9
2835	7349	10
2836	18727	4
2837	9541	9
2840	13217	6
2841	8867	4
2845	19326	3
2845	16603	14
2851	13950	2
2857	4848	12
2858	15150	9
2860	4670	14
2863	6772	3
2868	9243	15
2870	4488	11
2870	5007	9
2874	15750	9
2883	16333	12
2883	14013	6
2885	13720	5
2886	16692	12
2887	16590	4
2891	19712	12
2891	18948	6
2894	3005	4
2896	8829	8
2897	17932	3
2897	8795	15
2901	10442	6
2903	19690	2
2903	3777	15
2906	10509	12
2907	12479	11
2908	3563	1
2912	5727	15
2915	18221	14
2915	6741	4
2915	5135	4
2916	10308	10
2917	10648	8
2919	9423	6
2920	9877	13
2922	19103	7
2923	8403	7
2923	4848	12
2923	10266	9
2926	18329	12
2927	16170	4
2929	6911	10
2930	6343	13
2930	6303	9
2931	10012	5
2932	14243	6
2932	11945	14
2933	12001	14
2934	15207	6
2937	2985	5
2943	18648	14
2946	15826	13
2948	14798	6
2949	3483	6
2949	14093	15
2951	16119	8
2952	10623	1
2959	4155	13
2960	18370	11
2961	14061	12
2966	18638	12
2966	8899	15
2970	9399	4
2971	6905	15
2972	18273	8
2977	7868	2
2978	9838	13
2981	4103	12
2982	15221	15
2985	3329	8
2985	7227	8
2987	13715	10
2990	14247	8
2991	9014	15
2993	12353	1
2994	14443	9
2996	19784	8
3001	10926	4
3004	5313	7
3010	5083	10
3016	10949	4
3016	14325	13
3017	16752	12
3019	18841	10
3021	7707	15
3023	19248	9
3028	16477	4
3038	11601	12
3039	12141	10
3039	11086	8
3042	7631	4
3044	8043	11
3046	18353	9
3046	4142	10
3048	3774	3
3048	8145	5
3054	19217	7
3054	11958	5
3059	3424	5
3062	10077	11
3063	12712	6
3066	9800	1
3067	11912	6
3076	14141	8
3081	18533	1
3084	15344	2
3093	16217	13
3094	5969	9
3097	7022	8
3104	14372	15
3105	6192	11
3110	5072	5
3110	10796	14
3110	5625	4
3117	10417	6
3120	11140	8
3123	7124	14
3123	6948	9
3124	8049	5
3127	3142	2
3129	10076	6
3130	7218	6
3131	15079	9
3131	11649	3
3132	8720	12
3132	14280	13
3134	19618	13
3135	11595	4
3139	10552	1
3143	3489	3
3146	14238	12
3147	12738	6
3148	10965	1
3148	17585	14
3150	3834	7
3151	19173	7
3152	14049	6
3153	13985	11
3157	17522	2
3157	10465	13
3157	15834	3
3157	5051	12
3158	12924	8
3160	15765	5
3163	13902	8
3164	14848	1
3166	17048	6
3166	5717	15
3167	6702	12
3168	5467	5
3170	3569	11
3171	6132	3
3171	14379	12
3173	3253	13
3176	4634	12
3183	12166	7
3184	16557	12
3186	5910	4
3192	19736	3
3194	18330	1
3194	14706	3
3196	6650	12
3200	8045	14
3204	4973	1
3205	15515	14
3205	12434	7
3208	18973	2
3208	5620	14
3208	14882	2
3214	9270	7
3215	17522	5
3215	8699	7
3217	11017	10
3218	10595	3
3219	16863	11
3220	13740	11
3220	14696	7
3221	11880	13
3223	7049	5
3225	17023	6
3225	17692	6
3226	16460	6
3227	7360	6
3228	14969	1
3230	3886	1
3232	12150	10
3233	10562	12
3233	14298	6
3238	10971	1
3239	17785	13
3241	10383	3
3242	11235	11
3245	8268	7
3246	4285	11
3249	12623	1
3249	11358	3
3250	5440	4
3252	10246	1
3252	3840	14
3253	15865	9
3253	15333	2
3254	4319	2
3254	11058	14
3256	4069	12
3256	7712	4
3257	4269	13
3258	7379	7
3260	19167	5
3260	7180	6
3261	9998	13
3262	9493	3
3263	7715	12
3263	11990	12
3268	6537	4
3273	14055	3
3274	10782	9
3276	8325	6
3276	10885	5
3277	6430	6
3282	11392	7
3284	16846	5
3284	15994	10
3285	17315	4
3285	4564	15
3287	14837	8
3287	9072	11
3289	19663	11
3291	19123	2
3294	3447	12
3295	5703	7
3296	17515	13
3297	10605	14
3297	11667	15
3300	18734	4
3301	10959	11
3302	18831	11
3304	19468	6
3305	17264	14
3306	5677	6
3307	11023	10
3308	14012	2
3313	8769	12
3315	8091	13
3319	12851	14
3320	6724	8
3320	8963	9
3322	15772	1
3325	16964	14
3330	17367	7
3334	8055	8
3334	15101	1
3335	5864	9
3341	7249	4
3341	16283	11
3342	18057	13
3342	17787	10
3350	5934	2
3351	11627	6
3351	12177	5
3352	12489	1
3355	12187	13
3355	18857	9
3356	3933	10
3360	15836	8
3360	17811	13
3362	18838	14
3363	5503	10
3367	3905	14
3372	18207	2
3373	5125	5
3373	6745	2
3373	9483	12
3373	8384	13
3376	13681	8
3376	4795	7
3377	9662	2
3380	10378	11
3383	4576	11
3383	11419	12
3383	18112	4
3384	8386	4
3385	19003	9
3396	5495	8
3401	16999	9
3401	10534	11
3405	7222	4
3407	19030	8
3410	14047	5
3411	4651	11
3414	18891	4
3417	17206	8
3418	16061	8
3419	7506	1
3421	9708	7
3422	12010	3
3422	5287	7
3424	18939	7
3429	5920	7
3432	12587	10
3433	7167	3
3433	11377	4
3433	12011	12
3434	15923	11
3436	7602	6
3440	10503	15
3441	3989	1
3442	15655	8
3442	19750	9
3444	8089	11
3445	11463	13
3448	16075	11
3448	11019	7
3459	16239	8
3465	15663	12
3467	16996	13
3470	9004	2
3474	13294	15
3476	19179	15
3477	12863	6
3477	11679	11
3483	4679	5
3484	18452	4
3485	11210	7
3486	11483	3
3489	13373	12
3492	11750	10
3495	16533	7
3497	17491	12
3498	18011	4
3498	6158	13
3499	7291	2
3501	13752	3
3501	11608	13
3502	19659	1
3503	12557	3
3506	19398	13
3508	18263	11
3519	14480	11
3522	7256	11
3523	5020	6
3523	5541	15
3525	6917	6
3531	10851	7
3533	5924	1
3534	9118	12
3534	3785	6
3536	6815	10
3536	18073	12
3538	10058	15
3539	5300	8
3539	11885	15
3541	9862	10
3543	4198	12
3546	11320	10
3549	19265	1
3553	5286	14
3554	14108	2
3561	19082	1
3562	3918	4
3563	7583	9
3563	14825	12
3567	18578	5
3568	5944	10
3569	14146	2
3569	11826	12
3573	17699	14
3575	16991	14
3576	14917	8
3579	8777	10
3580	7062	5
3585	7395	8
3585	13601	11
3586	9192	4
3588	15533	11
3592	11624	1
3594	13467	13
3594	7850	1
3602	9989	10
3602	3785	2
3603	18081	13
3605	9954	6
3605	16203	15
3607	11344	10
3608	11571	10
3610	8336	13
3611	10101	6
3611	19094	5
3611	4855	15
3612	18045	8
3616	8554	4
3616	9578	5
3618	16344	14
3619	5379	10
3622	4359	3
3622	11270	3
3627	14105	13
3627	13481	7
3630	5344	15
3632	9566	2
3633	9714	2
3633	19211	11
3633	14616	13
3633	7100	1
3634	13752	2
3635	5985	4
3636	19657	8
3637	10399	8
3639	10425	14
3639	5688	3
3640	8113	10
3641	8636	9
3645	18260	11
3646	6713	10
3648	3910	9
3649	4293	12
3650	18575	6
3651	15287	10
3653	5892	10
3653	8633	9
3654	7919	14
3656	16337	1
3659	16884	7
3659	11384	5
3660	19212	13
3661	7150	7
3665	13119	8
3670	10641	7
3673	9989	3
3675	11642	11
